Time [s]; Channel 1 [V]; 
0,034224; 0,148865; 
0,034270; 0,147659; 
0,034316; 0,146545; 
0,034362; 0,148315; 
0,034408; 0,147461; 
0,034454; 0,147842; 
0,034500; 0,149323; 
0,034546; 0,147797; 
0,034592; 0,148224; 
0,034638; 0,148071; 
0,034684; 0,146332; 
0,034730; 0,148148; 
0,034776; 0,146484; 
0,034822; 0,148148; 
0,034868; 0,146240; 
0,034914; 0,149078; 
0,034960; 0,148819; 
0,035006; 0,147278; 
0,035052; 0,147873; 
0,035098; 0,147705; 
0,035144; 0,147812; 
0,035190; 0,146332; 
0,035236; 0,147537; 
0,035282; 0,147278; 
0,035328; 0,148438; 
0,035374; 0,147919; 
0,035420; 0,147522; 
0,035466; 0,148315; 
0,035512; 0,147125; 
0,035558; 0,146271; 
0,035604; 0,149292; 
0,035650; 0,148590; 
0,035696; 0,147278; 
0,035742; 0,149185; 
0,035788; 0,148315; 
0,035834; 0,149231; 
0,035880; 0,147491; 
0,035926; 0,147034; 
0,035972; 0,146790; 
0,036018; 0,148270; 
0,036064; 0,147156; 
0,036110; 0,148880; 
0,036156; 0,146835; 
0,036202; 0,147354; 
0,036248; 0,148163; 
0,036294; 0,147293; 
0,036340; 0,147552; 
0,036386; 0,147934; 
0,036432; 0,146027; 
0,036478; 0,148285; 
0,036524; 0,147842; 
0,036570; 0,148758; 
0,036616; 0,148666; 
0,036662; 0,147919; 
0,036708; 0,146667; 
0,036754; 0,148254; 
0,036800; 0,146393; 
0,036846; 0,148056; 
0,036892; 0,149109; 
0,036938; 0,146820; 
0,036984; 0,149719; 
0,037030; 0,147827; 
0,037076; 0,147934; 
0,037122; 0,149414; 
0,037168; 0,148102; 
0,037214; 0,147736; 
0,037260; 0,148239; 
0,037306; 0,147675; 
0,037352; 0,146484; 
0,037398; 0,148117; 
0,037444; 0,148102; 
0,037490; 0,147461; 
0,037536; 0,148224; 
0,037582; 0,148163; 
0,037628; 0,147247; 
0,037674; 0,148834; 
0,037720; 0,148315; 
0,037766; 0,148804; 
0,037812; 0,148315; 
0,037858; 0,148621; 
0,037904; 0,147903; 
0,037950; 0,147217; 
0,037996; 0,148499; 
0,038042; 0,146698; 
0,038088; 0,147308; 
0,038134; 0,148743; 
0,038180; 0,146240; 
0,038226; 0,149765; 
0,038272; 0,149994; 
0,038318; 0,148926; 
0,038364; 0,146484; 
0,038410; 0,148315; 
0,038456; 0,147232; 
0,038502; 0,150223; 
0,038548; 0,148071; 
0,038594; 0,147308; 
0,038640; 0,149353; 
0,038686; 0,147034; 
0,038732; 0,148254; 
0,038778; 0,146942; 
0,038824; 0,147980; 
0,038870; 0,147934; 
0,038916; 0,148224; 
0,038962; 0,149323; 
0,039008; 0,147156; 
0,039054; 0,148560; 
0,039100; 0,146851; 
0,039146; 0,147369; 
0,039192; 0,148315; 
0,039238; 0,149948; 
0,039284; 0,148788; 
0,039330; 0,147537; 
0,039376; 0,147827; 
0,039422; 0,147491; 
0,039468; 0,147339; 
0,039514; 0,148102; 
0,039560; 0,147461; 
0,039606; 0,145935; 
0,039652; 0,148697; 
0,039698; 0,147263; 
0,039744; 0,148926; 
0,039790; 0,148193; 
